store,type,department,date,weekly_sales,is_holiday,temperature_c
2,A,54,07/01/2020,61.84,FALSE,7.05
2,A,55,05/02/2019,17657.65,FALSE,4.55
2,A,55,05/03/2019,15770.26,FALSE,8.427777778
2,A,55,02/04/2019,12773.79,FALSE,17.37222222
2,A,55,07/05/2019,11546.66,FALSE,21.82222222
2,A,55,04/06/2019,11629.46,FALSE,27.67222222
2,A,55,02/07/2019,13549.23,FALSE,28.18888889
2,A,55,06/08/2019,12210.51,FALSE,31.96111111
2,A,55,03/09/2019,8628.72,FALSE,27.68333333
2,A,55,01/10/2019,10113.94,FALSE,20.68888889
2,A,55,05/11/2019,11058.59,FALSE,14.36111111
2,A,55,03/12/2019,21601.72,FALSE,9.627777778
2,A,55,07/01/2020,12043.35,FALSE,7.05
2,A,56,05/02/2019,2024.13,FALSE,4.55
2,A,56,05/03/2019,6224.25,FALSE,8.427777778
2,A,56,02/04/2019,21751.89,FALSE,17.37222222
2,A,56,07/05/2019,17126.96,FALSE,21.82222222
2,A,56,04/06/2019,6470.81,FALSE,27.67222222
2,A,56,02/07/2019,3948.55,FALSE,28.18888889
2,A,56,06/08/2019,1159.69,FALSE,31.96111111
2,A,56,03/09/2019,2125.07,FALSE,27.68333333
2,A,56,01/10/2019,3734.26,FALSE,20.68888889
2,A,56,05/11/2019,1413.3,FALSE,14.36111111
2,A,56,03/12/2019,5870.46,FALSE,9.627777778
2,A,56,07/01/2020,1040.64,FALSE,7.05
2,A,58,05/02/2019,28454,FALSE,4.55
2,A,58,05/03/2019,31304.91,FALSE,8.427777778
2,A,58,02/04/2019,18415,FALSE,17.37222222
2,A,58,07/05/2019,22334,FALSE,21.82222222
2,A,58,04/06/2019,34711,FALSE,27.67222222
2,A,58,02/07/2019,40775,FALSE,28.18888889
2,A,58,06/08/2019,24417,FALSE,31.96111111
2,A,58,03/09/2019,23460,FALSE,27.68333333
2,A,58,01/10/2019,24176,FALSE,20.68888889
2,A,58,05/11/2019,14348,FALSE,14.36111111
2,A,58,03/12/2019,17942,FALSE,9.627777778
2,A,58,07/01/2020,12987,FALSE,7.05
2,A,59,05/02/2019,1563.1,FALSE,4.55
2,A,59,05/03/2019,1706.37,FALSE,8.427777778
2,A,59,02/04/2019,1353.88,FALSE,17.37222222
2,A,59,07/05/2019,1135.96,FALSE,21.82222222
2,A,59,04/06/2019,1000.9,FALSE,27.67222222
2,A,59,02/07/2019,1140.23,FALSE,28.18888889
2,A,59,06/08/2019,1052.39,FALSE,31.96111111
2,A,59,03/09/2019,1022.27,FALSE,27.68333333
2,A,59,01/10/2019,980.5,FALSE,20.68888889
2,A,59,05/11/2019,2954.09,FALSE,14.36111111
2,A,59,03/12/2019,5459.34,FALSE,9.627777778
2,A,59,07/01/2020,1370.59,FALSE,7.05
2,A,60,19/03/2019,0,FALSE,12.51111111
2,A,60,07/05/2019,6,FALSE,21.82222222
2,A,60,11/06/2019,7,FALSE,28.55555556
2,A,60,02/07/2019,14,FALSE,28.18888889
2,A,60,13/08/2019,21,FALSE,31.69444444
2,A,60,10/09/2019,8.8,TRUE,26.16111111
2,A,60,08/10/2019,7,FALSE,17.32777778
2,A,60,03/12/2019,7,FALSE,9.627777778
2,A,60,07/01/2020,42.2,FALSE,7.05
2,A,60,04/02/2020,130.2,FALSE,3.472222222
2,A,60,01/04/2020,132,FALSE,13.01666667
2,A,60,04/11/2020,237.6,FALSE,13.07222222
2,A,67,05/02/2019,15787.68,FALSE,4.55
2,A,67,05/03/2019,10943.14,FALSE,8.427777778
2,A,67,02/04/2019,12947.7,FALSE,17.37222222
2,A,67,07/05/2019,28823.35,FALSE,21.82222222
2,A,67,04/06/2019,15896.68,FALSE,27.67222222
2,A,67,02/07/2019,9740.64,FALSE,28.18888889
2,A,67,06/08/2019,9266.96,FALSE,31.96111111
2,A,67,03/09/2019,8962.88,FALSE,27.68333333
2,A,67,01/10/2019,9960.31,FALSE,20.68888889
2,A,67,05/11/2019,10491.69,FALSE,14.36111111
2,A,67,03/12/2019,9298.73,FALSE,9.627777778
2,A,67,07/01/2020,6967.12,FALSE,7.05
2,A,71,05/02/2019,7956.5,FALSE,4.55
2,A,71,05/03/2019,5525.48,FALSE,8.427777778
2,A,71,02/04/2019,4869.5,FALSE,17.37222222
2,A,71,07/05/2019,3739,FALSE,21.82222222
2,A,71,04/06/2019,3267.04,FALSE,27.67222222
2,A,71,02/07/2019,3830.05,FALSE,28.18888889
2,A,71,06/08/2019,3088.88,FALSE,31.96111111
2,A,71,03/09/2019,4751.44,FALSE,27.68333333
2,A,71,01/10/2019,3216.86,FALSE,20.68888889
2,A,71,05/11/2019,3196.76,FALSE,14.36111111
2,A,71,03/12/2019,4150.04,FALSE,9.627777778
2,A,71,07/01/2020,4425.94,FALSE,7.05
2,A,72,05/02/2019,119609.83,FALSE,4.55
2,A,72,05/03/2019,84174.89,FALSE,8.427777778
2,A,72,02/04/2019,53523.17,FALSE,17.37222222
2,A,72,07/05/2019,59209.61,FALSE,21.82222222
2,A,72,04/06/2019,61127.33,FALSE,27.67222222
2,A,72,02/07/2019,61550.44,FALSE,28.18888889
2,A,72,06/08/2019,67967.89,FALSE,31.96111111
2,A,72,03/09/2019,69176.28,FALSE,27.68333333
2,A,72,01/10/2019,55586.84,FALSE,20.68888889
2,A,72,05/11/2019,60029.24,FALSE,14.36111111
2,A,72,03/12/2019,97295.18,FALSE,9.627777778
2,A,72,07/01/2020,58501.48,FALSE,7.05
2,A,74,05/02/2019,22923.63,FALSE,4.55
2,A,74,05/03/2019,24050.85,FALSE,8.427777778
2,A,74,02/04/2019,18656.5,FALSE,17.37222222
2,A,74,07/05/2019,17165.77,FALSE,21.82222222
2,A,74,04/06/2019,17193.65,FALSE,27.67222222
2,A,74,02/07/2019,19219.61,FALSE,28.18888889
2,A,74,06/08/2019,21181.82,FALSE,31.96111111
2,A,74,03/09/2019,18098.11,FALSE,27.68333333
2,A,74,01/10/2019,16120.19,FALSE,20.68888889
2,A,74,05/11/2019,16277.41,FALSE,14.36111111
2,A,74,03/12/2019,15929.87,FALSE,9.627777778
2,A,74,07/01/2020,24484.11,FALSE,7.05
2,A,77,25/11/2020,1431,TRUE,13.53333333
2,A,77,09/12/2020,204,FALSE,5.422222222
2,A,78,05/02/2019,12,FALSE,4.55
2,A,78,26/03/2019,12,FALSE,10.7
2,A,78,07/05/2019,12,FALSE,21.82222222
2,A,78,12/08/2020,10,FALSE,33.1
2,A,78,16/09/2020,10,FALSE,26.02777778
2,A,78,27/07/2021,6,FALSE,30.20555556
2,A,79,05/02/2019,48139.99,FALSE,4.55
2,A,79,05/03/2019,44780.46,FALSE,8.427777778
2,A,79,02/04/2019,38249.5,FALSE,17.37222222
2,A,79,07/05/2019,40442.42,FALSE,21.82222222
2,A,79,04/06/2019,39368.74,FALSE,27.67222222
2,A,79,02/07/2019,38659.34,FALSE,28.18888889
2,A,79,06/08/2019,40781.41,FALSE,31.96111111
2,A,79,03/09/2019,37757.42,FALSE,27.68333333
2,A,79,01/10/2019,31881.2,FALSE,20.68888889
2,A,79,05/11/2019,37991.52,FALSE,14.36111111
2,A,79,03/12/2019,35807.53,FALSE,9.627777778
2,A,79,07/01/2020,37243.61,FALSE,7.05
2,A,80,05/02/2019,27416.54,FALSE,4.55
2,A,80,05/03/2019,25925.08,FALSE,8.427777778
2,A,80,02/04/2019,26366.24,FALSE,17.37222222
2,A,80,07/05/2019,26249.99,FALSE,21.82222222
2,A,80,04/06/2019,27325.07,FALSE,27.67222222
2,A,80,02/07/2019,28179.57,FALSE,28.18888889
2,A,80,06/08/2019,27035.41,FALSE,31.96111111
2,A,80,03/09/2019,26258.43,FALSE,27.68333333
2,A,80,01/10/2019,25737.8,FALSE,20.68888889
2,A,80,05/11/2019,25892.67,FALSE,14.36111111
2,A,80,03/12/2019,23099.19,FALSE,9.627777778
2,A,80,07/01/2020,23585.74,FALSE,7.05
2,A,81,05/02/2019,32543.64,FALSE,4.55
2,A,81,05/03/2019,31887.2,FALSE,8.427777778
2,A,81,02/04/2019,32613.74,FALSE,17.37222222
2,A,81,07/05/2019,32977.2,FALSE,21.82222222
2,A,81,04/06/2019,33969.05,FALSE,27.67222222
2,A,81,02/07/2019,34041.09,FALSE,28.18888889
2,A,81,06/08/2019,32317.34,FALSE,31.96111111
2,A,81,03/09/2019,31517.02,FALSE,27.68333333
2,A,81,01/10/2019,30572.39,FALSE,20.68888889
2,A,81,05/11/2019,31223.48,FALSE,14.36111111
2,A,81,03/12/2019,28776.89,FALSE,9.627777778
2,A,81,07/01/2020,30530.1,FALSE,7.05
2,A,82,05/02/2019,21581.79,FALSE,4.55
2,A,82,05/03/2019,20593.56,FALSE,8.427777778
2,A,82,02/04/2019,20304.17,FALSE,17.37222222
2,A,82,07/05/2019,23108.36,FALSE,21.82222222
2,A,82,04/06/2019,23920.51,FALSE,27.67222222
2,A,82,02/07/2019,21835.03,FALSE,28.18888889
2,A,82,06/08/2019,21747.39,FALSE,31.96111111
2,A,82,03/09/2019,19551.6,FALSE,27.68333333
2,A,82,01/10/2019,20599.14,FALSE,20.68888889
2,A,82,05/11/2019,23570.19,FALSE,14.36111111
2,A,82,03/12/2019,30558.95,FALSE,9.627777778
2,A,82,07/01/2020,20401.85,FALSE,7.05
2,A,83,05/02/2019,6263.43,FALSE,4.55
2,A,83,05/03/2019,6698.9,FALSE,8.427777778
2,A,83,02/04/2019,7533.09,FALSE,17.37222222
2,A,83,07/05/2019,6815.29,FALSE,21.82222222
2,A,83,04/06/2019,5446.3,FALSE,27.67222222
2,A,83,02/07/2019,5460.61,FALSE,28.18888889
2,A,83,06/08/2019,6841.4,FALSE,31.96111111
2,A,83,03/09/2019,5214.5,FALSE,27.68333333
2,A,83,01/10/2019,4489.48,FALSE,20.68888889
2,A,83,05/11/2019,4865.67,FALSE,14.36111111
2,A,83,03/12/2019,4305.21,FALSE,9.627777778
2,A,83,07/01/2020,6021.64,FALSE,7.05
2,A,85,05/02/2019,4311.13,FALSE,4.55
2,A,85,05/03/2019,4369.58,FALSE,8.427777778
2,A,85,02/04/2019,3850.38,FALSE,17.37222222
2,A,85,07/05/2019,3704.85,FALSE,21.82222222
2,A,85,04/06/2019,5498.49,FALSE,27.67222222
2,A,85,02/07/2019,4871.98,FALSE,28.18888889
2,A,85,06/08/2019,3798.18,FALSE,31.96111111
2,A,85,03/09/2019,4064.98,FALSE,27.68333333
2,A,85,01/10/2019,3732.17,FALSE,20.68888889
2,A,85,05/11/2019,4265.8,FALSE,14.36111111
2,A,85,03/12/2019,4404.09,FALSE,9.627777778
2,A,85,07/01/2020,4236.2,FALSE,7.05
2,A,87,05/02/2019,36792.81,FALSE,4.55
2,A,87,05/03/2019,29758.29,FALSE,8.427777778
2,A,87,02/04/2019,21699.72,FALSE,17.37222222
2,A,87,07/05/2019,24461.49,FALSE,21.82222222
2,A,87,04/06/2019,27445.42,FALSE,27.67222222
2,A,87,02/07/2019,33849.49,FALSE,28.18888889
2,A,87,06/08/2019,30624.26,FALSE,31.96111111
2,A,87,03/09/2019,26709.38,FALSE,27.68333333
2,A,87,01/10/2019,35362.84,FALSE,20.68888889
2,A,87,05/11/2019,26125.62,FALSE,14.36111111
2,A,87,03/12/2019,27108.86,FALSE,9.627777778
2,A,87,07/01/2020,22308.76,FALSE,7.05
2,A,90,05/02/2019,106222.74,FALSE,4.55
2,A,90,05/03/2019,97319.46,FALSE,8.427777778
2,A,90,02/04/2019,100406.58,FALSE,17.37222222
2,A,90,07/05/2019,94613.84,FALSE,21.82222222
2,A,90,04/06/2019,90077.68,FALSE,27.67222222
2,A,90,02/07/2019,98458.62,FALSE,28.18888889
2,A,90,06/08/2019,99883.25,FALSE,31.96111111
2,A,90,03/09/2019,97853.43,FALSE,27.68333333
2,A,90,01/10/2019,90958.11,FALSE,20.68888889
2,A,90,05/11/2019,95325.15,FALSE,14.36111111
2,A,90,03/12/2019,86420.68,FALSE,9.627777778
2,A,90,07/01/2020,97907.89,FALSE,7.05
2,A,91,05/02/2019,88433.59,FALSE,4.55
2,A,91,05/03/2019,83098.3,FALSE,8.427777778
2,A,91,02/04/2019,84609.17,FALSE,17.37222222
2,A,91,07/05/2019,85224.39,FALSE,21.82222222
2,A,91,04/06/2019,81920.29,FALSE,27.67222222
2,A,91,02/07/2019,79072.84,FALSE,28.18888889
2,A,91,06/08/2019,87675.4,FALSE,31.96111111
2,A,91,03/09/2019,80432.59,FALSE,27.68333333
2,A,91,01/10/2019,76509.73,FALSE,20.68888889
2,A,91,05/11/2019,80115.03,FALSE,14.36111111
2,A,91,03/12/2019,69061.8,FALSE,9.627777778
2,A,91,07/01/2020,82980.32,FALSE,7.05
2,A,92,05/02/2019,178982.89,FALSE,4.55
2,A,92,05/03/2019,163301.25,FALSE,8.427777778
2,A,92,02/04/2019,166476.34,FALSE,17.37222222
2,A,92,07/05/2019,163001.2,FALSE,21.82222222
2,A,92,04/06/2019,150639.71,FALSE,27.67222222
2,A,92,02/07/2019,153473.23,FALSE,28.18888889
2,A,92,06/08/2019,159515.33,FALSE,31.96111111
2,A,92,03/09/2019,158203.22,FALSE,27.68333333
2,A,92,01/10/2019,152095.59,FALSE,20.68888889
2,A,92,05/11/2019,176196.51,FALSE,14.36111111
2,A,92,03/12/2019,152559.76,FALSE,9.627777778
2,A,92,07/01/2020,168985.15,FALSE,7.05
2,A,93,05/02/2019,66106.91,FALSE,4.55
2,A,93,05/03/2019,61029.14,FALSE,8.427777778
2,A,93,02/04/2019,69947.77,FALSE,17.37222222
2,A,93,07/05/2019,67638.14,FALSE,21.82222222
2,A,93,04/06/2019,71871.84,FALSE,27.67222222
2,A,93,02/07/2019,72257.72,FALSE,28.18888889
2,A,93,06/08/2019,65094.72,FALSE,31.96111111
2,A,93,03/09/2019,66862.35,FALSE,27.68333333
2,A,93,01/10/2019,60469.4,FALSE,20.68888889
2,A,93,05/11/2019,69874.95,FALSE,14.36111111
2,A,93,03/12/2019,57110.65,FALSE,9.627777778
2,A,93,07/01/2020,67470.03,FALSE,7.05
2,A,94,05/02/2019,67287.18,FALSE,4.55
2,A,94,05/03/2019,66209.43,FALSE,8.427777778
2,A,94,02/04/2019,76390.64,FALSE,17.37222222
2,A,94,07/05/2019,73059.53,FALSE,21.82222222
2,A,94,04/06/2019,75872.23,FALSE,27.67222222
2,A,94,02/07/2019,77038.43,FALSE,28.18888889
2,A,94,06/08/2019,73022.22,FALSE,31.96111111
2,A,94,03/09/2019,69152.42,FALSE,27.68333333
2,A,94,01/10/2019,60873.36,FALSE,20.68888889
2,A,94,05/11/2019,60536.13,FALSE,14.36111111
2,A,94,03/12/2019,51699.33,FALSE,9.627777778
2,A,94,07/01/2020,64150.93,FALSE,7.05
2,A,95,05/02/2019,143002.81,FALSE,4.55
2,A,95,05/03/2019,139609.52,FALSE,8.427777778
2,A,95,02/04/2019,142926.98,FALSE,17.37222222
2,A,95,07/05/2019,157044.62,FALSE,21.82222222
2,A,95,04/06/2019,165734.15,FALSE,27.67222222
2,A,95,02/07/2019,160887.69,FALSE,28.18888889
2,A,95,06/08/2019,156666.66,FALSE,31.96111111
2,A,95,03/09/2019,147451,FALSE,27.68333333
2,A,95,01/10/2019,137781.63,FALSE,20.68888889
2,A,95,05/11/2019,139588.62,FALSE,14.36111111
2,A,95,03/12/2019,123132.52,FALSE,9.627777778
2,A,95,07/01/2020,129537.08,FALSE,7.05
2,A,96,05/02/2019,29295.96,FALSE,4.55
2,A,96,05/03/2019,29584.45,FALSE,8.427777778
2,A,96,02/04/2019,33744.25,FALSE,17.37222222
2,A,96,07/05/2019,34473.66,FALSE,21.82222222
2,A,96,04/06/2019,43134.41,FALSE,27.67222222
2,A,96,02/07/2019,41654.81,FALSE,28.18888889
2,A,96,06/08/2019,36622.98,FALSE,31.96111111
2,A,96,03/09/2019,38075.85,FALSE,27.68333333
2,A,96,01/10/2019,33770.47,FALSE,20.68888889
2,A,96,05/11/2019,32397.6,FALSE,14.36111111
2,A,96,03/12/2019,29061.73,FALSE,9.627777778
2,A,96,07/01/2020,24287.36,FALSE,7.05
2,A,97,05/02/2019,41686.06,FALSE,4.55
2,A,97,05/03/2019,37393.4,FALSE,8.427777778
2,A,97,02/04/2019,37741.61,FALSE,17.37222222
2,A,97,07/05/2019,40705.26,FALSE,21.82222222
2,A,97,04/06/2019,43321.01,FALSE,27.67222222
2,A,97,02/07/2019,43393.52,FALSE,28.18888889
2,A,97,06/08/2019,42458.33,FALSE,31.96111111
2,A,97,03/09/2019,42644.18,FALSE,27.68333333
2,A,97,01/10/2019,40245.49,FALSE,20.68888889
2,A,97,05/11/2019,43241.51,FALSE,14.36111111
2,A,97,03/12/2019,35266.64,FALSE,9.627777778
2,A,97,07/01/2020,40998.96,FALSE,7.05
2,A,98,05/02/2019,14693.62,FALSE,4.55
2,A,98,05/03/2019,14087.85,FALSE,8.427777778
2,A,98,02/04/2019,16610.9,FALSE,17.37222222
2,A,98,07/05/2019,15675.11,FALSE,21.82222222
2,A,98,04/06/2019,15974.51,FALSE,27.67222222
2,A,98,02/07/2019,14001.49,FALSE,28.18888889
2,A,98,06/08/2019,12302.31,FALSE,31.96111111
2,A,98,03/09/2019,12975.72,FALSE,27.68333333
2,A,98,01/10/2019,13144.28,FALSE,20.68888889
2,A,98,05/11/2019,14128.99,FALSE,14.36111111
2,A,98,03/12/2019,13086.03,FALSE,9.627777778
2,A,98,07/01/2020,11429.63,FALSE,7.05
2,A,99,25/06/2019,22.64,FALSE,30.14444444
2,A,99,24/12/2019,-147,FALSE,9.983333333
2,A,99,04/03/2020,400,FALSE,14.31666667
2,A,99,06/05/2020,165,FALSE,16.37777778
2,A,99,19/08/2020,600,FALSE,32.14444444
2,A,99,02/09/2020,100,FALSE,32.02222222
2,A,99,25/11/2020,2850,TRUE,13.53333333
2,A,99,03/02/2021,365,FALSE,12.89444444
2,A,99,06/04/2021,60,FALSE,20.23888889
2,A,99,06/07/2021,0.04,FALSE,29
2,A,99,05/10/2021,595,FALSE,21.26111111
4,A,1,05/02/2019,38724.42,FALSE,6.533333333
4,A,1,05/03/2019,31580.69,FALSE,6.383333333
4,A,1,02/04/2019,75535.18,FALSE,9.316666667
4,A,1,07/05/2019,27453.68,FALSE,13.76111111
4,A,1,04/06/2019,25702.66,FALSE,21.57222222
4,A,1,02/07/2019,27310.36,FALSE,23.14444444
4,A,1,06/08/2019,24769.54,FALSE,24.73888889
4,A,1,03/09/2019,34713.96,FALSE,24.88888889
4,A,1,01/10/2019,36486.28,FALSE,17.75555556
4,A,1,05/11/2019,48727.62,FALSE,10.88888889
4,A,1,03/12/2019,36639.21,FALSE,8
4,A,1,07/01/2020,25293.64,FALSE,4.077777778
4,A,2,05/02/2019,91481.24,FALSE,6.533333333
4,A,2,05/03/2019,87922.48,FALSE,6.383333333
4,A,2,02/04/2019,83927.41,FALSE,9.316666667
4,A,2,07/05/2019,86455.24,FALSE,13.76111111
4,A,2,04/06/2019,83294.12,FALSE,21.57222222
4,A,2,02/07/2019,86804.99,FALSE,23.14444444
4,A,2,06/08/2019,87791.77,FALSE,24.73888889
4,A,2,03/09/2019,93677.66,FALSE,24.88888889
4,A,2,01/10/2019,88537.23,FALSE,17.75555556
4,A,2,05/11/2019,92919.57,FALSE,10.88888889
4,A,2,03/12/2019,89556.97,FALSE,8
4,A,2,07/01/2020,90467.13,FALSE,4.077777778
4,A,3,05/02/2019,16166.02,FALSE,6.533333333
4,A,3,05/03/2019,15438.34,FALSE,6.383333333
4,A,3,02/04/2019,11626.88,FALSE,9.316666667
4,A,3,07/05/2019,11894.47,FALSE,13.76111111
4,A,3,04/06/2019,10522.11,FALSE,21.57222222
4,A,3,02/07/2019,9791.98,FALSE,23.14444444
4,A,3,06/08/2019,44683.74,FALSE,24.73888889
4,A,3,03/09/2019,20452.49,FALSE,24.88888889
4,A,3,01/10/2019,12496.55,FALSE,17.75555556
4,A,3,05/11/2019,11250.36,FALSE,10.88888889
4,A,3,03/12/2019,15184.19,FALSE,8
4,A,3,07/01/2020,17665.39,FALSE,4.077777778
4,A,4,05/02/2019,59554.57,FALSE,6.533333333
4,A,4,05/03/2019,56959.02,FALSE,6.383333333
4,A,4,02/04/2019,56959.52,FALSE,9.316666667
4,A,4,07/05/2019,54037.74,FALSE,13.76111111
4,A,4,04/06/2019,55355.78,FALSE,21.57222222
4,A,4,02/07/2019,56869.52,FALSE,23.14444444
4,A,4,06/08/2019,56299.32,FALSE,24.73888889
4,A,4,03/09/2019,59177.53,FALSE,24.88888889
4,A,4,01/10/2019,54800.74,FALSE,17.75555556
4,A,4,05/11/2019,56510.88,FALSE,10.88888889
4,A,4,03/12/2019,54740.6,FALSE,8
4,A,4,07/01/2020,56671.32,FALSE,4.077777778
4,A,5,05/02/2019,48602.55,FALSE,6.533333333
4,A,5,05/03/2019,40169.06,FALSE,6.383333333
4,A,5,02/04/2019,54214.39,FALSE,9.316666667
4,A,5,07/05/2019,36695.23,FALSE,13.76111111
4,A,5,04/06/2019,37445.96,FALSE,21.57222222
4,A,5,02/07/2019,40201.28,FALSE,23.14444444
4,A,5,06/08/2019,33317.86,FALSE,24.73888889
4,A,5,03/09/2019,31085.72,FALSE,24.88888889
4,A,5,01/10/2019,41979.23,FALSE,17.75555556
4,A,5,05/11/2019,50590.18,FALSE,10.88888889
4,A,5,03/12/2019,72434.86,FALSE,8
4,A,5,07/01/2020,43516.56,FALSE,4.077777778
4,A,6,05/02/2019,10216.17,FALSE,6.533333333
4,A,6,05/03/2019,9076.55,FALSE,6.383333333
4,A,6,02/04/2019,6694.35,FALSE,9.316666667
4,A,6,07/05/2019,12287.72,FALSE,13.76111111
4,A,6,04/06/2019,9864.87,FALSE,21.57222222
4,A,6,02/07/2019,7340.66,FALSE,23.14444444
4,A,6,06/08/2019,7394.69,FALSE,24.73888889
4,A,6,03/09/2019,7450.07,FALSE,24.88888889
4,A,6,01/10/2019,6388.4,FALSE,17.75555556
4,A,6,05/11/2019,5590.16,FALSE,10.88888889
4,A,6,03/12/2019,12310.44,FALSE,8
4,A,6,07/01/2020,4760.8,FALSE,4.077777778
4,A,7,05/02/2019,37239.25,FALSE,6.533333333
4,A,7,05/03/2019,35442.76,FALSE,6.383333333
4,A,7,02/04/2019,40504.47,FALSE,9.316666667
4,A,7,07/05/2019,37995.71,FALSE,13.76111111
4,A,7,04/06/2019,59143.72,FALSE,21.57222222
4,A,7,02/07/2019,49861.13,FALSE,23.14444444
4,A,7,06/08/2019,32800.34,FALSE,24.73888889
4,A,7,03/09/2019,37396.86,FALSE,24.88888889
4,A,7,01/10/2019,32910.99,FALSE,17.75555556
4,A,7,05/11/2019,35552.38,FALSE,10.88888889
4,A,7,03/12/2019,90879.23,FALSE,8
4,A,7,07/01/2020,27176.08,FALSE,4.077777778
4,A,8,05/02/2019,71562.58,FALSE,6.533333333
4,A,8,05/03/2019,71817.79,FALSE,6.383333333
4,A,8,02/04/2019,67998.34,FALSE,9.316666667
4,A,8,07/05/2019,68417.55,FALSE,13.76111111
4,A,8,04/06/2019,62756.76,FALSE,21.57222222
4,A,8,02/07/2019,64472.21,FALSE,23.14444444
4,A,8,06/08/2019,62358.61,FALSE,24.73888889
4,A,8,03/09/2019,65257.74,FALSE,24.88888889
4,A,8,01/10/2019,65810.71,FALSE,17.75555556
4,A,8,05/11/2019,68822.67,FALSE,10.88888889
4,A,8,03/12/2019,64423.09,FALSE,8
4,A,8,07/01/2020,64561.77,FALSE,4.077777778
4,A,9,05/02/2019,21654.54,FALSE,6.533333333
4,A,9,05/03/2019,20225.33,FALSE,6.383333333
4,A,9,02/04/2019,28014.73,FALSE,9.316666667
4,A,9,07/05/2019,27224.04,FALSE,13.76111111
4,A,9,04/06/2019,35069.53,FALSE,21.57222222
4,A,9,02/07/2019,31427.13,FALSE,23.14444444
4,A,9,06/08/2019,26699.34,FALSE,24.73888889
4,A,9,03/09/2019,50838.74,FALSE,24.88888889
4,A,9,01/10/2019,30366.19,FALSE,17.75555556
4,A,9,05/11/2019,28490.09,FALSE,10.88888889
4,A,9,03/12/2019,25680.73,FALSE,8
4,A,9,07/01/2020,20591.73,FALSE,4.077777778
4,A,10,05/02/2019,34932.26,FALSE,6.533333333
4,A,10,05/03/2019,34636.78,FALSE,6.383333333
4,A,10,02/04/2019,29999.72,FALSE,9.316666667
4,A,10,07/05/2019,29299.42,FALSE,13.76111111
4,A,10,04/06/2019,34676.18,FALSE,21.57222222
4,A,10,02/07/2019,35993.4,FALSE,23.14444444
4,A,10,06/08/2019,35029.35,FALSE,24.73888889
4,A,10,03/09/2019,33333.99,FALSE,24.88888889
4,A,10,01/10/2019,32991.81,FALSE,17.75555556
4,A,10,05/11/2019,36672.95,FALSE,10.88888889
4,A,10,03/12/2019,30545.1,FALSE,8
4,A,10,07/01/2020,28722.69,FALSE,4.077777778
4,A,11,05/02/2019,30263.01,FALSE,6.533333333
4,A,11,05/03/2019,21051.12,FALSE,6.383333333
4,A,11,02/04/2019,20759.91,FALSE,9.316666667
4,A,11,07/05/2019,23119.89,FALSE,13.76111111
4,A,11,04/06/2019,33765.63,FALSE,21.57222222
4,A,11,02/07/2019,27183.04,FALSE,23.14444444
4,A,11,06/08/2019,25638.77,FALSE,24.73888889
4,A,11,03/09/2019,23276.9,FALSE,24.88888889
4,A,11,01/10/2019,20343.66,FALSE,17.75555556
4,A,11,05/11/2019,28244.24,FALSE,10.88888889
4,A,11,03/12/2019,37394.26,FALSE,8
4,A,11,07/01/2020,29259.99,FALSE,4.077777778
4,A,12,05/02/2019,8245.06,FALSE,6.533333333
4,A,12,05/03/2019,8799.72,FALSE,6.383333333
4,A,12,02/04/2019,9892.82,FALSE,9.316666667
4,A,12,07/05/2019,9966.61,FALSE,13.76111111
4,A,12,04/06/2019,9445.88,FALSE,21.57222222
4,A,12,02/07/2019,9627.94,FALSE,23.14444444
4,A,12,06/08/2019,9710.15,FALSE,24.73888889
4,A,12,03/09/2019,8984.74,FALSE,24.88888889
4,A,12,01/10/2019,7855.22,FALSE,17.75555556
4,A,12,05/11/2019,8841.41,FALSE,10.88888889
4,A,12,03/12/2019,6143.68,FALSE,8
4,A,12,07/01/2020,4344.71,FALSE,4.077777778
4,A,13,05/02/2019,75841.39,FALSE,6.533333333
4,A,13,05/03/2019,72354.83,FALSE,6.383333333
4,A,13,02/04/2019,67328.79,FALSE,9.316666667
4,A,13,07/05/2019,66809.94,FALSE,13.76111111
4,A,13,04/06/2019,64878.92,FALSE,21.57222222
4,A,13,02/07/2019,66500.61,FALSE,23.14444444
4,A,13,06/08/2019,65448.71,FALSE,24.73888889
4,A,13,03/09/2019,76386.93,FALSE,24.88888889
4,A,13,01/10/2019,68875.81,FALSE,17.75555556
4,A,13,05/11/2019,74097.2,FALSE,10.88888889
4,A,13,03/12/2019,63797.76,FALSE,8
4,A,13,07/01/2020,71223.79,FALSE,4.077777778
4,A,14,05/02/2019,28027.75,FALSE,6.533333333
4,A,14,05/03/2019,28909.33,FALSE,6.383333333
4,A,14,02/04/2019,24265.38,FALSE,9.316666667
4,A,14,07/05/2019,27406.17,FALSE,13.76111111
4,A,14,04/06/2019,21617.94,FALSE,21.57222222
4,A,14,02/07/2019,24552.03,FALSE,23.14444444
4,A,14,06/08/2019,22137.75,FALSE,24.73888889
4,A,14,03/09/2019,24507.48,FALSE,24.88888889
4,A,14,01/10/2019,23732.12,FALSE,17.75555556
4,A,14,05/11/2019,28052.65,FALSE,10.88888889
4,A,14,03/12/2019,31926.59,FALSE,8
4,A,14,07/01/2020,27370.4,FALSE,4.077777778
4,A,16,05/02/2019,7437.73,FALSE,6.533333333
4,A,16,05/03/2019,15409.49,FALSE,6.383333333
4,A,16,02/04/2019,35581.96,FALSE,9.316666667
